site_contractor_id,site_id,contractor_id,contract_start_date,contract_end_date,is_active
5823,2106,43,2022-06-25,2024-05-11,False
5824,2106,128,2022-10-26,,True
5825,2107,79,2020-07-05,,True
5826,2107,37,2020-03-02,,True
5827,2107,42,2020-01-17,,True
5828,2108,52,2020-01-09,,True
5829,2108,136,2020-04-21,,True
5830,2108,66,2021-10-28,2023-03-07,False
5831,2109,100,2021-07-04,,True
5832,2109,79,2020-07-18,,True
5833,2109,135,2020-05-06,,True
5834,2109,45,2021-02-26,,True
5835,2110,30,2020-03-02,,True
5836,2110,90,2022-06-11,2024-09-26,False
5837,2110,114,2020-10-01,,True
5838,2111,59,2022-08-17,,True
5839,2111,136,2021-12-08,2024-07-01,False
5840,2111,30,2021-03-03,,True
5841,2112,32,2020-04-19,,True
5842,2112,42,2021-07-20,,True
5843,2112,138,2021-01-28,,True
5844,2112,107,2020-10-30,,True
5845,2112,93,2023-03-13,,True
5846,2113,105,2020-06-08,,True
5847,2113,37,2020-08-24,,True
5848,2113,30,2020-08-04,,True
5849,2114,23,2022-02-05,,True
5850,2114,128,2022-04-17,2023-06-19,False
5851,2114,53,2021-02-06,,True
5852,2115,105,2022-01-03,,True
5853,2115,119,2021-02-17,,True
5854,2115,78,2022-01-19,,True
5855,2115,64,2020-01-17,,True
5856,2115,97,2022-09-12,,True
5857,2115,114,2021-04-16,,True
5858,2116,139,2020-06-20,,True
5859,2116,134,2021-03-03,,True
5860,2116,86,2022-11-21,2025-08-23,False
5861,2117,81,2022-07-03,,True
5862,2117,119,2022-04-02,,True
5863,2117,80,2021-02-28,,True
5864,2117,12,2022-06-19,,True
5865,2118,12,2022-03-03,,True
5866,2118,32,2020-09-06,2023-02-16,False
5867,2118,36,2021-04-16,,True
5868,2118,90,2022-09-29,,True
5869,2119,119,2021-11-11,,True
5870,2119,43,2022-06-02,2025-04-05,False
5871,2119,12,2020-03-11,,True
5872,2120,90,2021-08-05,,True
5873,2120,134,2021-05-04,,True
5874,2123,102,2022-12-25,2025-01-15,False
5875,2123,108,2021-07-24,,True
5876,2123,110,2020-12-27,2022-12-29,False
5877,2123,143,2020-10-10,,True
5878,2123,98,2020-09-30,,True
5879,2150,62,2023-03-10,2025-04-02,False
5880,2150,140,2020-07-22,2022-06-09,False
5881,2150,65,2021-03-19,,True
5882,2152,62,2021-04-29,2023-12-02,False
5883,2152,147,2021-01-06,,True
5884,2153,65,2020-01-28,,True
5885,2153,147,2022-10-31,,True
5886,2157,147,2020-06-11,,True
5887,2157,62,2021-03-08,,True
5888,2160,65,2022-11-19,,True
5889,2160,80,2020-03-13,,True
5890,2160,86,2022-09-04,,True
5891,2160,147,2022-04-28,,True
5892,2161,65,2020-08-12,,True
5893,2161,147,2020-03-14,,True
5894,2164,80,2022-06-06,2023-06-10,False
5895,2164,65,2020-12-18,,True
5896,2164,62,2020-02-10,,True
5897,2164,147,2022-05-01,2023-09-09,False
5898,2165,80,2020-10-01,,True
5899,2165,147,2021-12-23,,True
5900,2165,96,2022-10-20,2025-05-02,False
5901,2167,62,2020-10-26,,True
5902,2167,80,2021-08-22,,True
5903,2168,147,2022-06-21,,True
5904,2168,48,2023-04-11,,True
5905,2168,62,2022-09-09,,True
5906,2171,62,2021-10-23,,True
5907,2171,80,2022-05-10,,True
5908,2172,62,2020-11-21,2021-12-09,False
5909,2172,65,2022-12-17,,True
5910,2172,147,2020-03-16,2021-08-29,False
5911,2173,100,2021-09-10,,True
5912,2173,47,2020-11-11,2022-01-06,False
5913,2173,62,2022-06-28,2025-03-21,False
5914,2173,65,2021-05-23,,True
5915,2173,147,2022-06-02,,True
5916,2175,147,2020-06-24,,True
5917,2175,62,2020-08-20,,True
5918,2175,65,2021-09-24,,True
5919,2175,59,2022-05-29,,True
5920,2175,40,2020-04-25,,True
5921,2177,62,2020-04-05,,True
5922,2177,80,2021-08-14,,True
5923,2177,21,2020-11-07,2023-10-11,False
5924,2177,130,2021-04-20,,True
5925,2178,65,2021-08-09,2023-03-06,False
5926,2178,62,2020-04-10,2022-05-11,False
5927,2182,65,2021-06-18,2024-02-23,False
5928,2182,62,2023-02-12,,True
5929,2182,9,2020-03-24,,True
5930,2185,147,2022-06-01,,True
5931,2185,54,2020-07-04,,True
5932,2189,142,2021-03-11,,True
5933,2189,147,2022-01-17,2024-12-04,False
5934,2189,80,2022-12-14,,True
5935,2190,96,2021-02-05,,True
5936,2190,62,2022-02-05,,True
5937,2190,147,2020-10-07,,True
5938,2190,53,2020-01-11,2021-05-25,False
5939,2190,65,2020-06-28,,True
5940,2191,9,2020-08-02,,True
5941,2191,49,2020-04-05,,True
5942,2191,51,2020-06-24,,True
5943,2191,42,2020-06-09,,True
5944,2191,96,2020-06-02,,True
5945,2192,103,2021-09-11,2023-06-15,False
5946,2192,65,2022-07-10,,True
5947,2195,4,2021-04-05,,True
5948,2195,132,2022-04-21,,True
5949,2195,18,2020-12-08,,True
5950,2197,65,2022-02-22,,True
5951,2197,136,2022-05-22,,True
5952,2197,62,2022-02-03,,True
5953,2197,102,2022-01-04,,True
5954,2198,147,2021-01-18,2022-10-08,False
5955,2198,65,2022-07-09,2024-04-30,False
5956,2198,99,2021-08-21,,True
5957,2198,19,2022-09-13,,True
5958,2198,66,2020-05-01,2023-03-27,False
5959,2199,80,2021-02-18,,True
5960,2199,147,2021-04-19,,True
5961,2199,10,2020-09-20,,True
5962,2200,21,2021-03-26,2023-05-08,False
5963,2200,116,2022-09-23,,True
5964,2200,25,2020-07-30,,True
5965,2200,99,2022-09-18,2023-12-17,False
5966,2200,101,2022-12-03,,True
5967,2201,147,2021-12-30,2023-02-17,False
5968,2201,56,2021-01-02,2023-08-11,False
5969,2203,113,2022-09-10,,True
5970,2203,147,2021-09-08,,True
5971,2203,128,2022-04-26,,True
5972,2203,14,2023-03-27,,True
5973,2203,65,2021-12-27,2023-02-11,False
5974,2205,147,2021-01-08,,True
5975,2205,111,2022-03-26,,True
5976,2206,65,2021-11-22,,True
5977,2206,62,2021-06-04,,True
5978,2206,16,2020-05-09,,True
5979,2207,144,2020-04-26,,True
5980,2207,84,2020-04-16,,True
5981,2207,106,2021-01-31,2022-04-27,False
5982,2207,80,2020-08-08,,True
5983,2207,97,2020-02-04,,True
5984,2207,66,2020-09-05,,True
5985,2208,80,2022-12-29,,True
5986,2208,65,2022-04-21,,True
5987,2208,62,2023-04-14,2024-06-25,False
5988,2208,3,2020-12-26,,True
5989,2214,61,2020-12-12,,True
5990,2214,65,2021-02-09,,True
5991,2214,62,2022-06-22,,True
5992,2214,147,2021-08-01,2023-03-15,False
5993,2214,98,2020-04-17,,True
5994,2215,122,2020-02-24,2021-08-30,False
5995,2215,31,2021-04-27,,True
5996,2215,88,2021-08-06,,True
5997,2215,92,2020-08-01,,True
5998,2215,108,2021-11-14,,True
5999,2216,65,2021-09-06,,True
6000,2216,140,2023-01-16,,True
6001,2216,62,2023-03-02,,True
6002,2220,65,2020-04-06,,True
6003,2220,147,2021-04-12,,True
6004,2220,137,2020-03-13,,True
6005,2223,65,2021-11-12,,True
6006,2223,30,2022-12-27,,True
6007,2223,108,2021-04-27,2023-11-15,False
6008,2223,80,2023-04-08,,True
6009,2226,65,2022-08-04,,True
6010,2226,80,2022-04-06,2024-02-24,False
6011,2226,147,2020-02-21,,True
6012,2226,27,2020-01-29,,True
6013,2227,101,2020-11-29,,True
6014,2227,67,2020-02-27,2022-09-25,False
6015,2227,62,2022-08-26,,True
6016,2227,50,2022-12-27,2024-06-02,False
6017,2228,62,2020-10-06,,True
6018,2228,65,2021-07-05,,True
6019,2228,80,2022-03-05,2024-11-18,False
6020,2232,62,2021-10-06,,True
6021,2232,147,2020-11-07,,True
6022,2232,86,2021-12-22,,True
6023,2232,80,2023-01-19,,True
6024,2232,65,2020-06-06,,True
6025,2233,65,2020-11-24,,True
6026,2233,80,2020-05-18,,True
6027,2233,147,2023-02-01,,True
6028,2235,62,2023-02-06,,True
6029,2235,147,2023-02-10,,True
6030,2236,62,2022-05-13,,True
6031,2236,65,2021-09-07,,True
6032,2237,62,2021-11-18,,True
6033,2237,49,2020-09-16,,True
6034,2237,50,2022-03-03,,True
6035,2238,62,2021-11-17,2022-11-21,False
6036,2238,80,2023-01-08,,True
6037,2238,147,2021-01-05,,True
6038,2239,80,2020-05-28,2022-09-18,False
6039,2239,65,2021-10-19,,True
6040,2239,130,2022-02-28,,True
6041,2239,147,2023-03-15,,True
6042,2240,35,2022-07-30,,True
6043,2240,62,2021-02-19,,True
6044,2240,80,2020-10-09,,True
6045,2240,147,2022-03-23,,True
6046,2240,65,2020-02-25,,True
6047,2241,147,2021-07-26,,True
6048,2241,62,2022-09-22,,True
6049,2241,40,2020-08-16,2022-04-29,False
6050,2241,17,2022-09-16,,True
6051,2242,62,2020-12-18,,True
6052,2242,80,2020-07-16,,True
6053,2242,65,2020-10-05,,True
6054,2244,89,2022-08-16,,True
6055,2244,57,2021-09-04,,True
6056,2244,132,2022-07-25,,True
6057,2248,147,2022-10-13,,True
6058,2248,62,2022-11-12,,True
6059,2248,74,2022-06-19,,True
6060,2251,68,2020-09-14,,True
6061,2251,80,2020-06-12,2023-03-14,False
6062,2251,16,2022-01-09,,True
6063,2253,31,2022-10-26,,True
6064,2253,92,2023-03-09,,True
6065,2253,4,2022-10-31,,True
6066,2253,12,2023-01-21,2024-07-25,False
6067,2254,111,2023-04-12,,True
6068,2254,80,2020-03-29,,True
6069,2254,65,2021-06-12,,True
6070,2255,80,2021-12-03,,True
6071,2255,120,2020-05-13,,True
6072,2255,65,2021-05-12,2024-01-14,False
6073,2256,62,2021-11-03,,True
6074,2256,65,2021-06-30,,True
6075,2256,80,2020-08-11,,True
6076,2257,62,2021-12-02,,True
6077,2257,133,2020-06-16,2022-08-27,False
6078,2257,123,2022-07-08,,True
6079,2257,59,2022-12-12,2024-11-29,False
6080,2257,65,2020-01-20,,True
6081,2258,65,2021-09-23,,True
6082,2258,147,2022-06-14,2024-01-25,False
6083,2258,80,2021-07-13,,True
6084,2260,52,2022-02-13,,True
6085,2260,147,2020-06-04,,True
6086,2260,62,2021-11-21,,True
6087,2261,32,2022-10-11,,True
6088,2261,147,2022-11-04,,True
6089,2261,100,2022-05-01,,True
6090,2262,80,2021-03-28,2022-10-03,False
6091,2262,45,2021-06-05,,True
6092,2264,62,2020-02-21,,True
6093,2264,147,2022-10-08,,True
6094,2264,53,2022-03-16,,True
6095,2265,101,2022-02-21,,True
6096,2265,147,2023-03-14,,True
6097,2265,150,2021-04-04,,True
6098,2266,65,2020-08-30,2022-12-24,False
6099,2266,78,2023-02-22,2025-03-06,False
6100,2266,147,2021-07-28,,True
6101,2266,64,2020-02-13,,True
6102,2267,103,2023-01-23,,True
6103,2267,53,2021-05-04,,True
6104,2267,25,2022-04-13,,True
6105,2268,147,2021-03-23,2023-02-16,False
6106,2268,80,2021-11-27,,True
6107,2268,65,2021-01-06,,True
6108,2330,120,2020-04-20,2022-11-05,False
6109,2330,77,2023-01-05,2024-09-02,False
6110,2330,92,2022-05-28,,True
6111,2330,123,2020-12-15,,True
6112,2330,18,2020-03-13,2022-12-14,False
6113,2330,84,2022-06-18,,True
6114,2332,70,2022-04-18,,True
6115,2332,35,2020-06-24,2021-09-10,False
6116,2332,51,2022-12-20,,True
6117,2333,4,2020-06-06,,True
6118,2333,3,2021-03-18,,True
6119,2333,22,2021-05-05,2023-06-01,False
6120,2333,36,2020-11-21,,True
6121,2334,81,2020-12-11,,True
6122,2334,92,2021-09-03,,True
6123,2336,77,2021-10-25,2024-02-09,False
6124,2336,23,2020-07-17,2023-07-01,False
6125,2336,53,2023-01-22,,True
6126,2336,49,2020-10-23,2021-11-10,False
6127,2336,18,2021-07-20,2023-04-16,False
6128,2337,81,2022-09-03,,True
6129,2337,51,2021-10-20,,True
6130,2337,16,2022-01-04,2024-07-23,False
6131,2338,18,2021-04-30,,True
6132,2338,120,2022-11-12,,True
6133,2339,64,2021-03-03,,True
6134,2339,77,2021-05-06,,True
6135,2339,122,2022-01-19,,True
6136,2341,34,2021-03-29,2023-09-16,False
6137,2341,31,2022-09-05,,True
6138,2341,122,2021-08-31,2024-03-21,False
6139,2341,57,2021-05-10,,True
6140,2342,43,2020-10-03,,True
6141,2342,32,2022-05-28,,True
6142,2342,120,2020-09-06,2021-11-26,False
6143,2342,102,2020-01-15,,True
6144,2342,103,2021-10-08,,True
6145,2342,92,2020-09-14,,True
6146,2343,49,2021-12-18,,True
6147,2343,51,2021-12-15,,True
6148,2343,109,2020-12-18,2023-11-10,False
6149,2343,92,2022-10-04,,True
6150,2344,81,2021-11-10,,True
6151,2344,5,2023-01-03,,True
6152,2344,49,2020-06-20,2022-03-14,False
6153,2344,124,2021-11-29,,True
6154,2345,49,2022-04-30,,True
6155,2345,122,2021-04-07,2023-02-01,False
6156,2345,142,2020-06-07,2022-12-09,False
6157,2345,123,2021-04-04,,True
6158,2345,31,2020-07-31,,True
6159,2346,108,2020-12-11,,True
6160,2346,31,2021-07-01,,True
6161,2346,137,2020-05-09,,True
6162,2346,77,2020-05-26,,True
6163,2346,120,2021-01-05,,True
6164,2348,81,2020-10-16,,True
6165,2348,120,2021-08-24,,True
6166,2348,77,2022-10-13,2024-02-04,False
6167,2348,18,2021-01-11,2022-12-14,False
6168,2349,82,2020-01-26,,True
6169,2349,31,2022-04-12,,True
6170,2349,84,2022-03-19,2024-03-23,False
6171,2349,92,2021-06-15,,True
6172,2350,32,2021-11-30,,True
6173,2350,64,2021-05-19,,True
6174,2350,123,2020-03-16,,True
6175,2350,92,2022-05-01,,True
6176,2351,106,2020-10-06,,True
6177,2351,121,2022-10-10,,True
6178,2351,54,2022-03-05,,True
6179,2352,107,2022-10-03,,True
6180,2352,92,2020-04-03,,True
6181,2352,78,2022-04-13,,True
6182,2352,32,2023-02-05,,True
6183,2353,103,2020-10-03,,True
6184,2353,136,2022-08-03,,True
6185,2353,117,2021-01-13,,True
6186,2353,57,2021-03-16,,True
6187,2354,4,2023-04-14,,True
6188,2354,27,2022-05-02,,True
6189,2354,92,2021-07-30,,True
6190,2355,4,2023-01-03,,True
6191,2355,17,2022-04-14,,True
6192,2355,10,2022-08-04,2024-07-14,False
6193,2355,120,2020-09-06,,True
6194,2355,123,2022-12-12,2025-01-17,False
6195,2356,81,2022-11-14,,True
6196,2356,130,2021-11-06,,True
6197,2356,60,2022-08-15,,True
6198,2357,57,2022-02-06,,True
6199,2357,77,2020-07-03,,True
6200,2357,62,2022-10-29,,True
6201,2358,123,2022-07-12,,True
6202,2358,57,2022-01-12,,True
6203,2358,81,2021-05-07,2022-09-30,False
6204,2358,61,2020-11-02,,True
6205,2358,122,2023-03-05,,True
6206,2359,123,2020-04-18,,True
6207,2359,92,2021-10-28,2024-10-15,False
6208,2359,4,2021-04-20,2022-05-05,False
6209,2359,57,2021-09-02,,True
6210,2360,64,2022-08-09,,True
6211,2360,92,2020-12-07,,True
6212,2360,75,2022-06-25,,True
6213,2361,122,2021-06-29,,True
6214,2361,118,2023-01-09,,True
6215,2361,57,2022-09-21,,True
6216,2362,81,2020-07-10,,True
6217,2362,31,2023-03-28,,True
6218,2362,18,2021-12-04,,True
6219,2362,123,2022-05-05,,True
6220,2363,57,2023-01-21,,True
6221,2363,79,2020-12-06,,True
6222,2363,64,2021-04-26,,True
6223,2363,51,2022-02-01,,True
6224,2364,51,2020-12-21,,True
6225,2364,81,2020-11-24,,True
6226,2364,77,2021-06-08,,True
6227,2364,18,2022-07-04,2024-05-20,False
6228,2365,94,2022-06-11,2025-06-07,False
6229,2365,123,2022-09-20,,True
6230,2365,120,2021-12-04,,True
6231,2366,17,2021-10-01,,True
6232,2366,92,2020-02-26,2022-10-30,False
6233,2366,97,2023-02-15,,True
6234,2366,77,2022-12-29,,True
6235,2366,61,2020-12-30,2022-06-08,False
6236,2366,3,2023-03-27,,True
6237,2368,57,2022-06-22,,True
6238,2368,81,2020-01-15,,True
6239,2368,123,2021-03-03,,True
6240,2368,31,2022-04-12,,True
6241,2368,4,2022-04-21,2024-08-13,False
6242,2368,77,2021-06-21,,True
6243,2369,94,2021-08-05,,True
6244,2369,64,2021-09-04,2023-01-24,False
6245,2369,92,2022-05-20,,True
6246,2369,5,2023-03-22,,True
6247,2370,49,2022-02-11,,True
6248,2370,4,2020-01-29,,True
6249,2370,57,2021-01-26,,True
6250,2370,31,2020-03-30,,True
6251,2371,59,2022-11-27,,True
6252,2371,4,2022-07-28,,True
6253,2371,64,2020-03-29,,True
6254,2372,77,2022-12-31,,True
6255,2372,32,2020-06-10,,True
6256,2372,92,2021-11-23,,True
6257,2372,81,2020-12-29,,True
6258,2372,122,2022-05-27,,True
6259,2372,120,2020-07-10,2021-12-10,False
6260,2374,62,2020-11-30,2023-05-08,False
6261,2374,65,2023-02-06,,True
6262,2374,147,2021-07-10,,True
6263,2375,145,2022-10-09,,True
6264,2375,57,2021-12-26,,True
6265,2375,123,2022-09-10,,True
6266,2377,124,2023-01-06,,True
6267,2377,57,2021-01-15,,True
6268,2377,120,2022-09-27,,True
6269,2378,29,2022-10-18,,True
6270,2378,1,2020-10-30,2022-09-15,False
6271,2378,46,2023-01-13,,True
6272,2378,116,2021-05-15,,True
6273,2378,18,2020-01-17,,True
6274,2378,93,2021-07-17,,True
6275,2379,51,2022-01-21,,True
6276,2379,139,2022-07-12,,True
6277,2379,10,2020-03-24,,True
6278,2379,31,2020-05-12,,True
6279,2382,120,2022-10-20,,True
6280,2382,92,2021-03-29,,True
6281,2382,76,2021-10-18,2024-07-25,False
6282,2382,129,2022-08-01,,True
6283,2382,32,2023-02-12,,True
6284,2383,119,2022-02-21,2023-10-14,False
6285,2383,9,2021-12-13,2023-01-07,False
6286,2383,75,2022-08-28,,True
6287,2383,67,2021-06-05,2024-04-24,False
6288,2384,123,2021-10-06,,True
6289,2384,18,2022-06-27,,True
6290,2384,8,2022-05-26,,True
6291,2384,77,2020-04-24,2023-03-07,False
6292,2384,49,2022-08-28,,True
6293,2385,49,2021-12-07,,True
6294,2385,18,2021-03-05,2023-09-21,False
6295,2385,57,2022-08-05,2024-02-22,False
6296,2385,32,2020-05-11,,True
6297,2385,9,2022-11-02,,True
6298,2386,49,2022-05-09,2024-11-03,False
6299,2386,18,2021-12-01,2023-05-28,False
6300,2386,91,2020-03-19,,True
6301,2386,123,2021-12-31,,True
6302,2386,77,2022-09-30,,True
6303,2388,120,2022-01-16,,True
6304,2388,92,2020-06-05,,True
6305,2388,31,2020-01-09,,True
6306,2388,77,2022-02-08,,True
6307,2389,49,2021-11-08,,True
6308,2389,14,2020-06-07,,True
6309,2389,20,2022-09-25,2025-09-09,False
6310,2389,77,2021-09-19,,True
6311,2389,120,2021-03-08,,True
6312,2389,4,2020-12-10,,True
6313,2390,77,2022-07-31,,True
6314,2390,64,2022-09-09,2024-12-12,False
6315,2390,120,2021-04-29,,True
6316,2391,120,2021-08-13,,True
6317,2391,68,2020-05-07,,True
6318,2391,122,2023-04-14,,True
6319,2391,4,2021-08-15,,True
6320,2391,72,2022-12-17,2023-12-31,False
6321,2392,22,2022-12-29,,True
6322,2392,18,2022-05-09,,True
6323,2392,150,2021-10-06,2023-08-04,False
6324,2392,85,2022-03-01,,True
6325,2392,73,2022-12-24,,True
6326,2393,59,2020-01-11,,True
6327,2393,46,2022-01-04,,True
6328,2393,4,2023-01-15,2024-05-19,False
6329,2393,64,2020-02-22,,True
6330,2395,57,2022-04-15,,True
6331,2395,122,2021-08-29,,True
6332,2395,18,2023-01-15,,True
6333,2395,119,2022-02-05,,True
6334,2395,120,2020-03-21,2022-04-26,False
6335,2396,4,2020-11-15,,True
6336,2396,31,2021-06-27,,True
6337,2396,49,2022-05-16,,True
6338,2396,18,2022-01-03,,True
6339,2396,16,2023-04-14,,True
6340,2397,31,2022-12-17,,True
6341,2397,121,2020-05-15,,True
6342,2397,64,2020-03-13,,True
6343,2397,123,2022-09-20,,True
6344,2398,51,2021-12-16,,True
6345,2398,54,2020-10-09,,True
6346,2398,4,2020-11-26,,True
6347,2400,2,2022-08-25,,True
6348,2400,149,2020-10-06,,True
6349,2400,123,2022-08-21,2025-05-29,False
6350,2401,64,2022-02-15,2024-05-03,False
6351,2401,6,2021-10-01,,True
6352,2401,4,2020-12-02,,True
6353,2401,18,2023-02-06,,True
6354,2402,78,2023-01-04,2024-10-01,False
6355,2402,120,2020-05-05,2022-12-15,False
6356,2402,17,2021-07-01,2023-01-03,False
6357,2402,77,2022-04-20,,True
6358,2402,49,2020-06-01,,True
6359,2403,49,2021-01-18,,True
6360,2403,31,2021-01-23,,True
6361,2403,81,2021-05-22,,True
6362,2403,57,2023-03-14,,True
6363,2403,93,2020-05-31,,True
6364,2403,123,2021-06-16,,True
6365,2404,64,2020-04-22,,True
6366,2404,77,2022-10-26,,True
6367,2404,7,2022-10-09,,True
6368,2404,92,2022-08-29,,True
6369,2405,31,2022-05-18,,True
6370,2405,122,2021-12-23,,True
6371,2405,87,2020-03-12,2022-03-16,False
6372,2405,133,2022-03-15,,True
6373,2405,83,2021-09-29,,True
6374,2406,123,2021-02-14,,True
6375,2406,81,2021-05-03,,True
6376,2406,135,2020-08-20,,True
6377,2406,64,2021-07-19,,True
6378,2406,32,2021-07-26,,True
6379,2407,4,2020-05-09,,True
6380,2407,80,2022-08-09,,True
6381,2407,147,2021-11-21,,True
6382,2409,123,2020-08-16,2023-06-01,False
6383,2409,64,2020-10-12,,True
6384,2409,81,2021-04-04,,True
6385,2409,122,2022-12-25,,True
6386,2410,32,2020-06-11,,True
6387,2410,77,2020-01-21,,True
6388,2410,4,2022-04-22,,True
6389,2410,64,2022-02-06,,True
6390,2412,103,2020-05-17,,True
6391,2412,56,2022-01-27,,True
6392,2412,48,2021-03-08,,True
6393,2413,81,2020-03-19,2022-06-30,False
6394,2413,49,2020-11-10,,True
6395,2413,57,2021-09-02,,True
6396,2413,120,2020-12-05,,True
6397,2413,65,2020-02-27,,True
6398,2414,49,2020-05-31,,True
6399,2414,122,2022-03-03,,True
6400,2414,120,2023-02-16,,True
6401,2414,57,2020-10-20,,True
6402,2414,92,2020-01-09,,True
6403,2416,127,2022-06-06,,True
6404,2416,30,2020-09-25,2021-10-08,False
6405,2416,32,2021-08-05,,True
6406,2416,4,2020-11-30,,True
6407,2417,38,2022-12-21,2024-05-25,False
6408,2417,120,2021-09-12,,True
6409,2417,51,2021-10-27,,True
6410,2417,21,2021-10-09,,True
6411,2417,90,2023-02-05,,True
6412,2418,96,2021-11-27,2023-08-29,False
6413,2418,49,2022-09-29,,True
6414,2418,2,2021-03-14,,True
6415,2418,55,2023-03-15,2025-08-06,False
6416,2418,32,2021-11-08,,True
6417,2418,123,2022-05-27,2023-08-03,False
6418,2419,106,2021-06-25,,True
6419,2419,120,2020-05-14,,True
6420,2419,49,2023-01-26,,True
6421,2419,122,2020-11-12,2022-03-14,False
6422,2419,77,2022-05-02,,True
6423,2419,81,2020-09-08,,True
6424,2420,20,2020-12-16,,True
6425,2420,56,2020-12-12,2023-10-06,False
6426,2420,4,2021-04-02,,True
6427,2420,92,2020-07-22,,True
6428,2424,122,2020-09-09,,True
6429,2424,31,2020-07-17,,True
6430,2424,32,2021-08-29,2024-08-20,False
6431,2424,57,2022-01-31,2023-03-12,False
6432,2424,13,2022-03-15,,True
6433,2428,18,2022-06-11,,True
6434,2428,4,2021-06-29,,True
6435,2428,57,2021-05-01,,True
6436,2429,64,2021-09-07,,True
6437,2429,31,2020-08-10,2023-08-02,False
6438,2429,51,2023-02-28,,True
6439,2429,18,2021-08-05,2023-07-25,False
6440,2436,122,2021-06-16,,True
6441,2436,73,2022-11-15,,True
6442,2436,32,2021-04-23,,True
6443,2436,92,2022-10-22,,True
6444,2437,80,2020-05-08,,True
6445,2437,62,2020-01-28,,True
6446,2437,57,2021-10-17,,True
6447,2437,120,2022-01-13,,True
6448,2438,77,2022-02-09,,True
6449,2438,122,2022-07-07,,True
6450,2438,9,2020-12-19,,True
6451,2439,122,2020-05-17,,True
6452,2439,123,2020-02-14,,True
6453,2439,64,2020-03-26,,True
6454,2440,92,2021-10-07,,True
6455,2440,26,2021-09-25,,True
6456,2440,64,2020-09-18,2023-06-28,False
6457,2441,64,2020-11-09,,True
6458,2441,92,2021-10-09,,True
6459,2441,4,2021-01-16,,True
6460,2441,51,2021-09-09,,True
6461,2442,122,2022-08-24,,True
6462,2442,123,2023-02-13,,True
6463,2442,92,2021-04-29,,True
6464,2442,31,2020-01-05,2021-10-02,False
6465,2442,57,2020-08-09,,True
6466,2443,44,2021-07-07,2022-07-29,False
6467,2443,51,2021-08-29,,True
6468,2443,140,2022-08-18,2025-06-24,False
6469,2443,4,2021-06-13,,True
6470,2445,33,2020-05-13,,True
6471,2445,50,2022-11-03,,True
6472,2445,2,2020-11-22,,True
6473,2445,63,2022-08-23,,True
6474,2446,81,2020-05-05,,True
6475,2446,64,2022-05-03,,True
6476,2446,77,2021-06-16,,True
6477,2447,57,2021-01-22,,True
6478,2447,51,2020-08-02,,True
6479,2447,109,2020-04-11,2022-07-20,False
6480,2447,49,2020-10-10,,True
6481,2449,120,2023-02-27,,True
6482,2449,64,2020-05-14,,True
6483,2449,125,2020-08-06,,True
6484,2449,77,2021-05-15,,True
6485,2450,64,2021-01-25,,True
6486,2450,122,2021-11-16,,True
6487,2450,131,2022-03-27,,True
6488,2450,120,2022-06-06,,True
6489,2450,76,2022-04-26,,True
6490,2450,18,2022-06-05,,True
6491,2451,15,2022-07-27,,True
6492,2451,123,2020-04-02,,True
6493,2451,49,2022-01-24,,True
6494,2451,141,2020-04-12,,True
6495,2451,51,2021-05-21,,True
6496,2451,82,2022-10-23,,True
6497,2452,79,2022-02-09,2024-02-20,False
6498,2452,62,2021-10-31,,True
6499,2453,85,2022-09-01,,True
6500,2453,32,2020-02-01,2021-04-06,False
6501,2453,123,2021-08-07,2024-05-23,False
6502,2454,70,2022-03-25,,True
6503,2454,64,2022-07-30,,True
6504,2454,28,2022-04-21,,True
6505,2454,101,2021-01-18,,True
6506,2454,60,2020-09-15,,True
6507,2454,32,2022-10-13,,True
6508,2455,57,2020-11-04,,True
6509,2455,100,2022-10-24,,True
6510,2455,31,2023-02-10,,True
6511,2455,143,2020-12-26,2022-02-22,False
6512,2455,91,2021-07-11,,True
6513,2456,147,2022-03-13,,True
6514,2456,81,2021-04-17,,True
6515,2456,83,2020-10-02,2022-03-12,False
6516,2457,54,2022-11-01,,True
6517,2457,39,2020-01-25,,True
6518,2457,64,2020-06-01,,True
6519,2457,81,2021-07-13,,True
6520,2460,51,2022-03-09,,True
6521,2460,133,2020-06-02,,True
6522,2460,49,2020-01-02,,True
6523,2460,32,2021-11-04,,True
6524,2460,73,2022-08-01,,True
6525,2461,51,2023-01-15,,True
6526,2461,64,2022-05-10,,True
6527,2461,120,2023-04-09,,True
6528,2462,32,2021-03-18,2022-07-01,False
6529,2462,57,2022-01-25,,True
6530,2463,18,2021-07-02,2022-12-01,False
6531,2463,140,2021-11-19,,True
6532,2463,49,2022-09-03,2023-10-11,False
6533,2465,64,2020-05-26,,True
6534,2465,141,2020-05-16,2021-05-19,False
6535,2465,58,2020-07-11,,True
6536,2465,140,2021-06-02,2022-07-26,False
6537,2466,96,2020-10-09,,True
6538,2466,14,2022-01-22,,True
6539,2466,32,2020-09-23,,True
6540,2466,122,2020-09-02,,True
6541,2466,123,2021-05-29,,True
6542,2467,122,2020-12-21,,True
6543,2467,60,2020-01-29,,True
6544,2467,64,2021-12-08,,True
6545,2467,14,2020-07-09,,True
6546,2467,51,2022-12-26,,True
6547,2467,113,2021-06-19,2023-03-16,False
6548,2468,122,2021-03-15,,True
6549,2468,123,2021-09-04,,True
6550,2468,92,2023-03-26,,True
